File Path,Chord Start,Chord End,Chord Name
/content/drive/MyDrive/Untitled_folder/progressions-small/Ab-1-I-i#-ii-V-87.wav,3.9938321995464854,5.944308390022676,Db:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/Ab-1-I-i#-ii-V-87.wav,5.944308390022676,6.03718820861678,N
/content/drive/MyDrive/Untitled_folder/progressions-small/Ab-1-I-i#-ii-V-87.wav,6.03718820861678,8.126984126984127,Eb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/Ab-1-I-i#-ii-V-87.wav,8.126984126984127,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/F-2-I-VI-ii-V-maj-164.wav,0.0,1.9969160997732427,F:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/F-2-I-VI-ii-V-maj-164.wav,1.9969160997732427,3.900952380952381,D:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/F-2-I-VI-ii-V-maj-164.wav,3.900952380952381,5.944308390022676,Bb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/F-2-I-VI-ii-V-maj-164.wav,5.944308390022676,8.126984126984127,C:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/F-2-I-VI-ii-V-maj-164.wav,8.126984126984127,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/Eb-6-ii#-V#-ii-V-202.wav,0.0,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/C-6-I-i#-ii-V-250.wav,0.0,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/G-5-ii#-V#-ii-V-176.wav,0.0,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/D-7-ii-V-I-maj-22.wav,0.0,8.034104308390022,N
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-4-iii-VI-ii-V-0.wav,0.0,1.9040362811791383,F:min
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-4-iii-VI-ii-V-0.wav,1.9040362811791383,3.7151927437641725,Bb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-4-iii-VI-ii-V-0.wav,3.7151927437641725,5.944308390022676,Eb:min
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-4-iii-VI-ii-V-0.wav,5.944308390022676,6.130068027210885,N
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-4-iii-VI-ii-V-0.wav,6.130068027210885,7.7090249433106575,Ab:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-4-iii-VI-ii-V-0.wav,7.7090249433106575,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/Eb-3-I-IV7-iii-VI7-144.wav,0.0,1.811156462585034,Eb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/Eb-3-I-IV7-iii-VI7-144.wav,1.811156462585034,3.250793650793651,F:min
/content/drive/MyDrive/Untitled_folder/progressions-small/Eb-3-I-IV7-iii-VI7-144.wav,3.250793650793651,3.7151927437641725,Ab:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/Eb-3-I-IV7-iii-VI7-144.wav,3.7151927437641725,5.944308390022676,G:min
/content/drive/MyDrive/Untitled_folder/progressions-small/Eb-3-I-IV7-iii-VI7-144.wav,5.944308390022676,5.990748299319728,N
/content/drive/MyDrive/Untitled_folder/progressions-small/Eb-3-I-IV7-iii-VI7-144.wav,5.990748299319728,8.034104308390022,C:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/Eb-3-I-IV7-iii-VI7-144.wav,8.034104308390022,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/D-2-I-IV7-iii-VI7-228.wav,0.0,2.043356009070295,D:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/D-2-I-IV7-iii-VI7-228.wav,2.043356009070295,3.8080725623582765,G:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/D-2-I-IV7-iii-VI7-228.wav,3.8080725623582765,5.944308390022676,Gb:min
/content/drive/MyDrive/Untitled_folder/progressions-small/D-2-I-IV7-iii-VI7-228.wav,5.944308390022676,10.031020408163265,B:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/F#-2-I-VI-ii-V-maj-6.wav,0.0,1.811156462585034,Gb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/F#-2-I-VI-ii-V-maj-6.wav,1.811156462585034,3.3901133786848074,Eb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/F#-2-I-VI-ii-V-maj-6.wav,3.3901133786848074,3.947392290249433,Eb:min
/content/drive/MyDrive/Untitled_folder/progressions-small/F#-2-I-VI-ii-V-maj-6.wav,3.947392290249433,5.944308390022676,B:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/F#-2-I-VI-ii-V-maj-6.wav,5.944308390022676,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/D-2-i-vi-ii-V-min-134.wav,0.0,1.811156462585034,D:min
/content/drive/MyDrive/Untitled_folder/progressions-small/D-2-i-vi-ii-V-min-134.wav,1.811156462585034,5.944308390022676,G:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/D-2-i-vi-ii-V-min-134.wav,5.944308390022676,8.452063492063493,A:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/D-2-i-vi-ii-V-min-134.wav,8.452063492063493,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/A-2-i-vi-ii-V-min-203.wav,0.0,1.8575963718820863,C:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/A-2-i-vi-ii-V-min-203.wav,1.8575963718820863,3.947392290249433,D:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/A-2-i-vi-ii-V-min-203.wav,3.947392290249433,5.944308390022676,G:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/A-2-i-vi-ii-V-min-203.wav,5.944308390022676,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/F#-3-ii#-V#-ii-V-0.wav,0.0,1.811156462585034,A:min
/content/drive/MyDrive/Untitled_folder/progressions-small/F#-3-ii#-V#-ii-V-0.wav,1.811156462585034,3.8545124716553287,D:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/F#-3-ii#-V#-ii-V-0.wav,3.8545124716553287,5.944308390022676,Ab:min
/content/drive/MyDrive/Untitled_folder/progressions-small/F#-3-ii#-V#-ii-V-0.wav,5.944308390022676,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-5-I-i#-ii-V-123.wav,0.0,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/C-1-ii#-V#-ii-V-105.wav,0.0,2.043356009070295,Eb:min
/content/drive/MyDrive/Untitled_folder/progressions-small/C-1-ii#-V#-ii-V-105.wav,2.043356009070295,2.7399546485260773,Ab:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/C-1-ii#-V#-ii-V-105.wav,2.7399546485260773,3.900952380952381,N
/content/drive/MyDrive/Untitled_folder/progressions-small/C-1-ii#-V#-ii-V-105.wav,3.900952380952381,5.944308390022676,F:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/C-1-ii#-V#-ii-V-105.wav,5.944308390022676,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/B-7-i-vi-ii-V-min-132.wav,0.0,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-I-VI-ii-V-maj-80.wav,0.0,1.9040362811791383,B:min
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-I-VI-ii-V-maj-80.wav,1.9040362811791383,4.6439909297052155,E:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-I-VI-ii-V-maj-80.wav,4.6439909297052155,5.944308390022676,A:min
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-I-VI-ii-V-maj-80.wav,5.944308390022676,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/D-5-I-i#-ii-V-218.wav,0.0,1.6718367346938776,D:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/D-5-I-i#-ii-V-218.wav,1.6718367346938776,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-3-I-i#-ii-V-34.wav,0.0,3.2043537414965986,Db:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-3-I-i#-ii-V-34.wav,3.2043537414965986,5.944308390022676,Eb:min
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-3-I-i#-ii-V-34.wav,5.944308390022676,6.0836281179138325,N
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-3-I-i#-ii-V-34.wav,6.0836281179138325,7.75546485260771,Ab:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-3-I-i#-ii-V-34.wav,7.75546485260771,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/G-2-I-VI-ii-V-maj-122.wav,0.0,1.9969160997732427,B:min
/content/drive/MyDrive/Untitled_folder/progressions-small/G-2-I-VI-ii-V-maj-122.wav,1.9969160997732427,3.8545124716553287,E:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/G-2-I-VI-ii-V-maj-122.wav,3.8545124716553287,5.944308390022676,A:min
/content/drive/MyDrive/Untitled_folder/progressions-small/G-2-I-VI-ii-V-maj-122.wav,5.944308390022676,8.6378231292517,D:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/G-2-I-VI-ii-V-maj-122.wav,8.6378231292517,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/Bb-4-i-vi-ii-V-min-166.wav,0.0,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/A-5-iii-VI-ii-V-165.wav,0.0,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/F#-4-I-IV7-iii-VI7-168.wav,0.0,0.7430385487528345,Gb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/F#-4-I-IV7-iii-VI7-168.wav,0.7430385487528345,1.3931972789115648,Bb:min
/content/drive/MyDrive/Untitled_folder/progressions-small/F#-4-I-IV7-iii-VI7-168.wav,1.3931972789115648,3.1579138321995464,Eb:min
/content/drive/MyDrive/Untitled_folder/progressions-small/F#-4-I-IV7-iii-VI7-168.wav,3.1579138321995464,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/Ab-1-I-i#-ii-V-50.wav,0.0,2.3219954648526078,C:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/Ab-1-I-i#-ii-V-50.wav,2.3219954648526078,3.9938321995464854,Gb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/Ab-1-I-i#-ii-V-50.wav,3.9938321995464854,4.783310657596372,Db:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/Ab-1-I-i#-ii-V-50.wav,4.783310657596372,5.944308390022676,Bb:min
/content/drive/MyDrive/Untitled_folder/progressions-small/Ab-1-I-i#-ii-V-50.wav,5.944308390022676,6.03718820861678,N
/content/drive/MyDrive/Untitled_folder/progressions-small/Ab-1-I-i#-ii-V-50.wav,6.03718820861678,8.17342403628118,Eb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/Ab-1-I-i#-ii-V-50.wav,8.17342403628118,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-5-ii-V-i-min-46.wav,0.0,8.034104308390022,N
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-i-vi-ii-V-min-21.wav,0.0,2.1362358276643993,N
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-i-vi-ii-V-min-21.wav,2.1362358276643993,4.504671201814059,G:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-i-vi-ii-V-min-21.wav,4.504671201814059,5.944308390022676,C:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-i-vi-ii-V-min-21.wav,5.944308390022676,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/E-5-I-IV7-iii-VI7-116.wav,0.0,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/A-2-I-VI-ii-V-maj-16.wav,0.0,1.811156462585034,A:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/A-2-I-VI-ii-V-maj-16.wav,1.811156462585034,3.7616326530612247,Gb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/A-2-I-VI-ii-V-maj-16.wav,3.7616326530612247,5.944308390022676,B:min
/content/drive/MyDrive/Untitled_folder/progressions-small/A-2-I-VI-ii-V-maj-16.wav,5.944308390022676,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-I-i#-ii-V-182.wav,0.0,2.182675736961451,G:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-I-i#-ii-V-182.wav,2.182675736961451,3.622312925170068,F:min
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-I-i#-ii-V-182.wav,3.622312925170068,4.040272108843538,F:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-I-i#-ii-V-182.wav,4.040272108843538,5.061950113378685,E:min
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-I-i#-ii-V-182.wav,5.061950113378685,5.944308390022676,C:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-I-i#-ii-V-182.wav,5.944308390022676,9.05578231292517,D:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/G-1-I-i#-ii-V-182.wav,9.05578231292517,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/Bb-1-ii#-V#-ii-V-166.wav,0.0,1.9504761904761905,Db:min
/content/drive/MyDrive/Untitled_folder/progressions-small/Bb-1-ii#-V#-ii-V-166.wav,1.9504761904761905,3.900952380952381,Gb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/Bb-1-ii#-V#-ii-V-166.wav,3.900952380952381,5.944308390022676,Eb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/Bb-1-ii#-V#-ii-V-166.wav,5.944308390022676,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/C-7-ii-V-i-min-51.wav,0.0,8.034104308390022,N
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-7-ii-V-I-maj-47.wav,0.0,8.034104308390022,N
/content/drive/MyDrive/Untitled_folder/progressions-small/E-2-I-IV7-iii-VI7-19.wav,0.0,2.043356009070295,E:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/E-2-I-IV7-iii-VI7-19.wav,2.043356009070295,3.8545124716553287,Db:min
/content/drive/MyDrive/Untitled_folder/progressions-small/E-2-I-IV7-iii-VI7-19.wav,3.8545124716553287,5.944308390022676,Ab:min
/content/drive/MyDrive/Untitled_folder/progressions-small/E-2-I-IV7-iii-VI7-19.wav,5.944308390022676,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-1-ii#-V#-ii-V-245.wav,0.0,1.9504761904761905,E:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-1-ii#-V#-ii-V-245.wav,1.9504761904761905,3.250793650793651,A:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-1-ii#-V#-ii-V-245.wav,3.250793650793651,5.944308390022676,Gb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-1-ii#-V#-ii-V-245.wav,5.944308390022676,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-2-i-vi-ii-V-min-59.wav,0.0,1.9969160997732427,E:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-2-i-vi-ii-V-min-59.wav,1.9969160997732427,3.947392290249433,Db:min
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-2-i-vi-ii-V-min-59.wav,3.947392290249433,5.944308390022676,Gb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-2-i-vi-ii-V-min-59.wav,5.944308390022676,6.03718820861678,N
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-2-i-vi-ii-V-min-59.wav,6.03718820861678,7.894784580498866,Ab:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/C#-2-i-vi-ii-V-min-59.wav,7.894784580498866,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/E-4-i-vi-ii-V-min-42.wav,0.0,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/D-3-I-IV7-iii-VI7-241.wav,0.0,1.811156462585034,D:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/D-3-I-IV7-iii-VI7-241.wav,1.811156462585034,3.8080725623582765,G:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/D-3-I-IV7-iii-VI7-241.wav,3.8080725623582765,5.944308390022676,Gb:min
/content/drive/MyDrive/Untitled_folder/progressions-small/D-3-I-IV7-iii-VI7-241.wav,5.944308390022676,10.031020408163265,B:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/E-7-I-VI-ii-V-maj-137.wav,0.0,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/Bb-3-i-vi-ii-V-min-236.wav,0.0,2.1362358276643993,Bb:min
/content/drive/MyDrive/Untitled_folder/progressions-small/Bb-3-i-vi-ii-V-min-236.wav,2.1362358276643993,3.900952380952381,Gb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/Bb-3-i-vi-ii-V-min-236.wav,3.900952380952381,5.944308390022676,Eb:min
/content/drive/MyDrive/Untitled_folder/progressions-small/Bb-3-i-vi-ii-V-min-236.wav,5.944308390022676,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/A-6-I-VI-ii-V-maj-171.wav,0.0,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/B-2-ii#-V#-ii-V-27.wav,0.0,1.7647165532879818,D:min
/content/drive/MyDrive/Untitled_folder/progressions-small/B-2-ii#-V#-ii-V-27.wav,1.7647165532879818,3.7616326530612247,G:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/B-2-ii#-V#-ii-V-27.wav,3.7616326530612247,5.944308390022676,E:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/B-2-ii#-V#-ii-V-27.wav,5.944308390022676,5.990748299319728,N
/content/drive/MyDrive/Untitled_folder/progressions-small/B-2-ii#-V#-ii-V-27.wav,5.990748299319728,8.730702947845804,Gb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/B-2-ii#-V#-ii-V-27.wav,8.730702947845804,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/F-2-ii#-V#-ii-V-132.wav,0.0,1.8575963718820863,Ab:min
/content/drive/MyDrive/Untitled_folder/progressions-small/F-2-ii#-V#-ii-V-132.wav,1.8575963718820863,3.7616326530612247,Db:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/F-2-ii#-V#-ii-V-132.wav,3.7616326530612247,5.944308390022676,Bb:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/F-2-ii#-V#-ii-V-132.wav,5.944308390022676,8.126984126984127,C:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/F-2-ii#-V#-ii-V-132.wav,8.126984126984127,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/D-1-I-VI-ii-V-maj-248.wav,0.0,1.811156462585034,Gb:min
/content/drive/MyDrive/Untitled_folder/progressions-small/D-1-I-VI-ii-V-maj-248.wav,1.811156462585034,2.6006349206349206,B:min
/content/drive/MyDrive/Untitled_folder/progressions-small/D-1-I-VI-ii-V-maj-248.wav,2.6006349206349206,3.8545124716553287,B:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/D-1-I-VI-ii-V-maj-248.wav,3.8545124716553287,5.944308390022676,E:min
/content/drive/MyDrive/Untitled_folder/progressions-small/D-1-I-VI-ii-V-maj-248.wav,5.944308390022676,6.03718820861678,N
/content/drive/MyDrive/Untitled_folder/progressions-small/D-1-I-VI-ii-V-maj-248.wav,6.03718820861678,8.6378231292517,A:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/D-1-I-VI-ii-V-maj-248.wav,8.6378231292517,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/B-5-iii-VI-ii-V-41.wav,0.0,10.031020408163265,N
/content/drive/MyDrive/Untitled_folder/progressions-small/B-1-I-IV7-iii-VI7-249.wav,0.0,0.5572789115646258,B:maj
/content/drive/MyDrive/Untitled_folder/progressions-small/B-1-I-IV7-iii-VI7-249.wav,0.5572789115646258,1.9040362811791383,Gb:maj
